Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
-0.097503662109375;10.2933319740118;-0.00021539306640625;1;1;0.00526432625949382;-0.00465483456850052;10 mA;
-0.095062255859375;10.4154019737036;-0.00019061279296875;1;2;0.00526432625949382;-0.00465483456850052;10 mA;
-0.092620849609375;10.5374719733954;-0.000172515869140625;1;3;0.00526432625949382;-0.00465483456850052;10 mA;
-0.090179443359375;10.6595419730872;-0.000158416748046875;1;4;0.00526432625949382;-0.00465483456850052;10 mA;
-0.087738037109375;10.781611972779;-0.000148773193359375;1;5;0.00526432625949382;-0.00465483456850052;1 mA;
-0.085296630859375;10.9036819724708;-0.00013909912109375;1;6;0.00526432625949382;-0.00465483456850052;1 mA;
-0.082855224609375;11.0257519721627;-0.00013006591796875;1;7;0.00526432625949382;-0.00465483456850052;1 mA;
-0.080413818359375;11.1478219718545;-0.00012200927734375;1;8;0.00526432625949382;-0.00465483456850052;1 mA;
-0.077972412109375;11.2698919715463;-0.00011468505859375;1;9;0.00526432625949382;-0.00465483456850052;1 mA;
-0.075531005859375;11.3919619712381;-0.00010791015625;1;10;0.00526432625949382;-0.00465483456850052;100 µA;
-0.073089599609375;11.5140319709299;-0.000101654052734375;1;11;0.00526432625949382;-0.00465483456850052;100 µA;
-0.070648193359375;11.6361019706217;-9.588623046875E-05;1;12;0.00526432625949382;-0.00465483456850052;100 µA;
-0.068206787109375;11.7581719703135;-9.04541015625E-05;1;13;0.00526432625949382;-0.00465483456850052;100 µA;
-0.065765380859375;11.8802419700053;-8.53271484375E-05;1;14;0.00526432625949382;-0.00465483456850052;100 µA;
-0.063323974609375;12.0023119696971;-8.0535888671875E-05;1;15;0.00526432625949382;-0.00465483456850052;100 µA;
-0.060882568359375;12.1243819693889;-7.611083984375E-05;1;16;0.00526432625949382;-0.00465483456850052;100 µA;
-0.058441162109375;12.2464519690807;-7.171630859375E-05;1;17;0.00526432625949382;-0.00465483456850052;100 µA;
-0.055999755859375;12.3685219687725;-6.7535400390625E-05;1;18;0.00526432625949382;-0.00465483456850052;100 µA;
-0.053558349609375;12.4905919684643;-6.3507080078125E-05;1;19;0.00526432625949382;-0.00465483456850052;100 µA;
-0.051116943359375;12.6126619681561;-5.9661865234375E-05;1;20;0.00526432625949382;-0.00465483456850052;100 µA;
-0.048675537109375;12.7347319678479;-5.596923828125E-05;1;21;0.00526432625949382;-0.00465483456850052;100 µA;
-0.046234130859375;12.8568019675397;-5.2459716796875E-05;1;22;0.00526432625949382;-0.00465483456850052;100 µA;
-0.043792724609375;12.9788719672315;-4.9102783203125E-05;1;23;0.00526432625949382;-0.00465483456850052;100 µA;
-0.041351318359375;13.1009419669233;-4.583740234375E-05;1;24;0.00526432625949382;-0.00465483456850052;100 µA;
-0.038909912109375;13.2230119666151;-4.266357421875E-05;1;25;0.00526432625949382;-0.00465483456850052;100 µA;
-0.036468505859375;13.3450819663069;-3.96392822265625E-05;1;26;0.00526432625949382;-0.00465483456850052;100 µA;
-0.034027099609375;13.4671519659987;-3.6688232421875E-05;1;27;0.00526432625949382;-0.00465483456850052;100 µA;
-0.031585693359375;13.5892219656905;-3.377685546875E-05;1;28;0.00526432625949382;-0.00465483456850052;10 µA;
-0.029144287109375;13.7112919653823;-3.101806640625E-05;1;29;0.00526432625949382;-0.00465483456850052;10 µA;
-0.026702880859375;13.8333619650741;-2.8363037109375E-05;1;30;0.00526432625949382;-0.00465483456850052;10 µA;
-0.024261474609375;13.9554319647659;-2.5775146484375E-05;1;31;0.00526432625949382;-0.00465483456850052;10 µA;
-0.021820068359375;14.0775019644577;-2.32879638671875E-05;1;32;0.00526432625949382;-0.00465483456850052;10 µA;
-0.019378662109375;14.1995719641495;-2.0849609375E-05;1;33;0.00526432625949382;-0.00465483456850052;10 µA;
-0.016937255859375;14.3216419638413;-1.849365234375E-05;1;34;0.00526432625949382;-0.00465483456850052;10 µA;
-0.014495849609375;14.4437119635331;-1.619873046875E-05;1;35;0.00526432625949382;-0.00465483456850052;10 µA;
-0.012054443359375;14.5657819632249;-1.39984130859375E-05;1;36;0.00526432625949382;-0.00465483456850052;10 µA;
-0.009613037109375;14.6878519629167;-1.18133544921875E-05;1;37;0.00526432625949382;-0.00465483456850052;10 µA;
-0.007171630859375;14.8099219626085;-9.72900390625E-06;1;38;0.00526432625949382;-0.00465483456850052;10 µA;
