Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
-0.097503662109375;9.76231997535251;-1.8463134765625E-05;1;1;0.000266002468764782;-0.000231230262666941;10 mA
-0.095062255859375;9.88438997504431;-1.45568847656249E-05;1;2;0.000266002468764782;-0.000231230262666941;10 mA
-0.092620849609375;10.0064599747361;-1.23291015625E-05;1;3;0.000266002468764782;-0.000231230262666941;10 mA
-0.090179443359375;10.1285299744279;-1.07421874999999E-05;1;4;0.000266002468764782;-0.000231230262666941;10 mA
-0.087738037109375;10.2505999741197;-1.14593505859375E-05;1;5;0.000266002468764782;-0.000231230262666941;1 mA
-0.085296630859375;10.3726699738115;-1.05377197265625E-05;1;6;0.000266002468764782;-0.000231230262666941;1 mA
-0.082855224609375;10.4947399735033;-9.7686767578125E-06;1;7;0.000266002468764782;-0.000231230262666941;1 mA
-0.080413818359375;10.6168099731951;-9.1064453125E-06;1;8;0.000266002468764782;-0.000231230262666941;1 mA
-0.077972412109375;10.7388799728869;-8.5205078125E-06;1;9;0.000266002468764782;-0.000231230262666941;1 mA
-0.075531005859375;10.8609499725787;-8.0078125E-06;1;10;0.000266002468764782;-0.000231230262666941;100 µA
-0.073089599609375;10.9830199722705;-7.5653076171875E-06;1;11;0.000266002468764782;-0.000231230262666941;100 µA
-0.070648193359375;11.1050899719623;-7.1136474609375E-06;1;12;0.000266002468764782;-0.000231230262666941;100 µA
-0.068206787109375;11.2271599716541;-6.7169189453125E-06;1;13;0.000266002468764782;-0.000231230262666941;100 µA
-0.065765380859375;11.3492299713459;-6.439208984375E-06;1;14;0.000266002468764782;-0.000231230262666941;100 µA
-0.063323974609375;11.4712999710378;-5.99365234375E-06;1;15;0.000266002468764782;-0.000231230262666941;10 µA
-0.060882568359375;11.5933699707296;-5.6915283203125E-06;1;16;0.000266002468764782;-0.000231230262666941;10 µA
-0.058441162109375;11.7154399704214;-5.4168701171875E-06;1;17;0.000266002468764782;-0.000231230262666941;10 µA
-0.055999755859375;11.8375099701132;-5.169677734375E-06;1;18;0.000266002468764782;-0.000231230262666941;10 µA
-0.053558349609375;11.959579969805;-4.91943359375E-06;1;19;0.000266002468764782;-0.000231230262666941;10 µA
-0.051116943359375;12.0816499694968;-4.693603515625E-06;1;20;0.000266002468764782;-0.000231230262666941;10 µA
-0.048675537109375;12.2037199691886;-4.4708251953125E-06;1;21;0.000266002468764782;-0.000231230262666941;10 µA
-0.046234130859375;12.3257899688804;-4.2724609375E-06;1;22;0.000266002468764782;-0.000231230262666941;10 µA
-0.043792724609375;12.4478599685722;-4.08935546875E-06;1;23;0.000266002468764782;-0.000231230262666941;10 µA
-0.041351318359375;12.569929968264;-3.88763427734375E-06;1;24;0.000266002468764782;-0.000231230262666941;1 µA
-0.038909912109375;12.6919999679558;-3.71795654296875E-06;1;25;0.000266002468764782;-0.000231230262666941;1 µA
-0.036468505859375;12.8140699676476;-3.55255126953125E-06;1;26;0.000266002468764782;-0.000231230262666941;1 µA
-0.034027099609375;12.9361399673394;-3.39874267578125E-06;1;27;0.000266002468764782;-0.000231230262666941;1 µA
-0.031585693359375;13.0582099670312;-3.24859619140625E-06;1;28;0.000266002468764782;-0.000231230262666941;1 µA
-0.029144287109375;13.180279966723;-3.08929443359375E-06;1;29;0.000266002468764782;-0.000231230262666941;1 µA
-0.026702880859375;13.3023499664148;-2.94891357421875E-06;1;30;0.000266002468764782;-0.000231230262666941;1 µA
-0.024261474609375;13.4244199661066;-2.8070068359375E-06;1;31;0.000266002468764782;-0.000231230262666941;1 µA
-0.021820068359375;13.5464899657984;-2.68585205078125E-06;1;32;0.000266002468764782;-0.000231230262666941;1 µA
-0.019378662109375;13.6685599654902;-2.5592041015625E-06;1;33;0.000266002468764782;-0.000231230262666941;1 µA
-0.016937255859375;13.790629965182;-2.449951171875E-06;1;34;0.000266002468764782;-0.000231230262666941;1 µA
-0.014495849609375;13.9126999648738;-2.32452392578125E-06;1;35;0.000266002468764782;-0.000231230262666941;1 µA
-0.012054443359375;14.0347699645656;-2.2076416015625E-06;1;36;0.000266002468764782;-0.000231230262666941;1 µA
-0.009613037109375;14.1568399642574;-2.09930419921875E-06;1;37;0.000266002468764782;-0.000231230262666941;1 µA
-0.007171630859375;14.2789099639492;-1.98822021484375E-06;1;38;0.000266002468764782;-0.000231230262666941;1 µA
-0.004730224609375;14.400979963641;-1.89605712890625E-06;1;39;0.000266002468764782;-0.000231230262666941;1 µA
-0.002288818359375;14.5230499633328;-1.78924560546875E-06;1;40;0.000266002468764782;-0.000231230262666941;1 µA
0.000152587890625;14.6451199630246;-1.68212890625E-06;1;41;0.000266002468764782;-0.000231230262666941;1 µA
0.002593994140625;14.7671899627164;-1.58416748046875E-06;1;42;0.000266002468764782;-0.000231230262666941;1 µA
0.005035400390625;14.8892599624082;-1.49993896484375E-06;1;43;0.000266002468764782;-0.000231230262666941;1 µA
0.007476806640625;15.0113299621;-1.4105224609375E-06;1;44;0.000266002468764782;-0.000231230262666941;1 µA
0.009918212890625;15.1333999617918;-1.31927490234375E-06;1;45;0.000266002468764782;-0.000231230262666941;1 µA
0.012359619140625;15.2554699614836;-1.22833251953125E-06;1;46;0.000266002468764782;-0.000231230262666941;1 µA
0.014801025390625;15.3775399611754;-1.15753173828125E-06;1;47;0.000266002468764782;-0.000231230262666941;1 µA
0.017242431640625;15.4996099608672;-1.06781005859375E-06;1;48;0.000266002468764782;-0.000231230262666941;1 µA
0.019683837890625;15.621679960559;-9.991455078125E-07;1;49;0.000266002468764782;-0.000231230262666941;1 µA
