Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
-0.097503662109375;13.3463909663036;-1.57775878906249E-05;1;1;0.000326469752937555;-0.000204358540475368;10 mA
-0.095062255859375;13.4684609659954;-1.1627197265625E-05;1;2;0.000326469752937555;-0.000204358540475368;10 mA
-0.092620849609375;13.5905309656872;-9.24682617187506E-06;1;3;0.000326469752937555;-0.000204358540475368;10 mA
-0.090179443359375;13.712600965379;-7.72094726562506E-06;1;4;0.000326469752937555;-0.000204358540475368;10 mA
-0.087738037109375;13.8346709650708;-8.5052490234375E-06;1;5;0.000326469752937555;-0.000204358540475368;1 mA
-0.085296630859375;13.9567409647626;-7.62329101562501E-06;1;6;0.000326469752937555;-0.000204358540475368;1 mA
-0.082855224609375;14.0788109644544;-6.9122314453125E-06;1;7;0.000326469752937555;-0.000204358540475368;1 mA
-0.080413818359375;14.2008809641462;-6.317138671875E-06;1;8;0.000326469752937555;-0.000204358540475368;1 mA
-0.077972412109375;14.322950963838;-5.81970214843749E-06;1;9;0.000326469752937555;-0.000204358540475368;1 mA
-0.075531005859375;14.4450209635298;-5.3619384765625E-06;1;10;0.000326469752937555;-0.000204358540475368;100 µA
-0.073089599609375;14.5670909632216;-4.96826171875E-06;1;11;0.000326469752937555;-0.000204358540475368;100 µA
-0.070648193359375;14.6891609629134;-4.6173095703125E-06;1;12;0.000326469752937555;-0.000204358540475368;100 µA
-0.068206787109375;14.8112309626052;-4.3182373046875E-06;1;13;0.000326469752937555;-0.000204358540475368;100 µA
-0.065765380859375;14.933300962297;-4.0191650390625E-06;1;14;0.000326469752937555;-0.000204358540475368;100 µA
-0.063323974609375;15.0553709619888;-3.67431640625E-06;1;15;0.000326469752937555;-0.000204358540475368;10 µA
-0.060882568359375;15.1774409616806;-3.448486328125E-06;1;16;0.000326469752937555;-0.000204358540475368;10 µA
-0.058441162109375;15.2995109613724;-3.24951171875E-06;1;17;0.000326469752937555;-0.000204358540475368;10 µA
-0.055999755859375;15.4215809610643;-3.03436279296875E-06;1;18;0.000326469752937555;-0.000204358540475368;10 µA
-0.053558349609375;15.5436509607561;-2.85614013671875E-06;1;19;0.000326469752937555;-0.000204358540475368;10 µA
-0.051116943359375;15.6657209604479;-2.68218994140625E-06;1;20;0.000326469752937555;-0.000204358540475368;1 µA
-0.048675537109375;15.7877909601397;-2.515869140625E-06;1;21;0.000326469752937555;-0.000204358540475368;1 µA
-0.046234130859375;15.9098609598315;-2.36358642578125E-06;1;22;0.000326469752937555;-0.000204358540475368;1 µA
-0.043792724609375;16.0319309595233;-2.236328125E-06;1;23;0.000326469752937555;-0.000204358540475368;1 µA
-0.041351318359375;16.1540009592151;-2.08709716796875E-06;1;24;0.000326469752937555;-0.000204358540475368;1 µA
-0.038909912109375;16.2760709589069;-1.9525146484375E-06;1;25;0.000326469752937555;-0.000204358540475368;1 µA
-0.036468505859375;16.3981409585987;-1.81671142578125E-06;1;26;0.000326469752937555;-0.000204358540475368;1 µA
-0.034027099609375;16.5202109582905;-1.69036865234375E-06;1;27;0.000326469752937555;-0.000204358540475368;1 µA
-0.031585693359375;16.6422809579823;-1.57073974609375E-06;1;28;0.000326469752937555;-0.000204358540475368;1 µA
-0.029144287109375;16.7643509576741;-1.456298828125E-06;1;29;0.000326469752937555;-0.000204358540475368;1 µA
-0.026702880859375;16.8864209573659;-1.34063720703125E-06;1;30;0.000326469752937555;-0.000204358540475368;1 µA
-0.024261474609375;17.0084909570577;-1.25244140625E-06;1;31;0.000326469752937555;-0.000204358540475368;1 µA
-0.021820068359375;17.1305609567495;-1.16973876953125E-06;1;32;0.000326469752937555;-0.000204358540475368;1 µA
-0.019378662109375;17.2526309564413;-1.070556640625E-06;1;33;0.000326469752937555;-0.000204358540475368;1 µA
-0.016937255859375;17.3747009561331;-9.80224609375E-07;1;34;0.000326469752937555;-0.000204358540475368;1 µA
-0.014495849609375;17.4967709558249;-8.9263916015625E-07;1;35;0.000326469752937555;-0.000204358540475368;1 µA
-0.012054443359375;17.6188409555167;-7.9833984375E-07;1;36;0.000326469752937555;-0.000204358540475368;1 µA
-0.009613037109375;17.7409109552085;-7.0770263671875E-07;1;37;0.000326469752937555;-0.000204358540475368;1 µA
-0.007171630859375;17.8629809549003;-6.28662109375E-07;1;38;0.000326469752937555;-0.000204358540475368;1 µA
-0.004730224609375;17.9850509545921;-5.4901123046875E-07;1;39;0.000326469752937555;-0.000204358540475368;1 µA
-0.002288818359375;18.1071209542839;-4.79736328125E-07;1;40;0.000326469752937555;-0.000204358540475368;1 µA
0.000152587890625;18.2291909539757;-4.058837890625E-07;1;41;0.000326469752937555;-0.000204358540475368;1 µA
0.002593994140625;18.3512609536675;-3.3905029296875E-07;1;42;0.000326469752937555;-0.000204358540475368;1 µA
0.005035400390625;18.4733309533593;-2.64892578125E-07;1;43;0.000326469752937555;-0.000204358540475368;1 µA
0.007476806640625;18.5954009530511;-2.020263671875E-07;1;44;0.000326469752937555;-0.000204358540475368;1 µA
0.009918212890625;18.7174709527429;-1.297607421875E-07;1;45;0.000326469752937555;-0.000204358540475368;100 nA
