Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
0.019683837890625;11.976582969762;2.84271240234375E-06;1;49;0.000231204046308994;-0.000184342028200626;1 µA;
0.022125244140625;12.0254109696388;2.94830322265625E-06;1;50;0.000231204046308994;-0.000184342028200626;1 µA;
0.024566650390625;12.0742389695155;3.0413818359375E-06;1;51;0.000231204046308994;-0.000184342028200626;1 µA;
0.027008056640625;12.1230669693922;3.13507080078125E-06;1;52;0.000231204046308994;-0.000184342028200626;1 µA;
0.029449462890625;12.1718949692689;3.2366943359375E-06;1;53;0.000231204046308994;-0.000184342028200626;1 µA;
0.031890869140625;12.2207229691456;3.3392333984375E-06;1;54;0.000231204046308994;-0.000184342028200626;1 µA;
0.034332275390625;12.2695509690224;3.43536376953125E-06;1;55;0.000231204046308994;-0.000184342028200626;1 µA;
0.036773681640625;12.3183789688991;3.52569580078125E-06;1;56;0.000231204046308994;-0.000184342028200626;1 µA;
0.039215087890625;12.3672069687758;3.62884521484375E-06;1;57;0.000231204046308994;-0.000184342028200626;1 µA;
0.041656494140625;12.4160349686525;3.70269775390625E-06;1;58;0.000231204046308994;-0.000184342028200626;1 µA;
0.044097900390625;12.4648629685292;3.7860107421875E-06;1;59;0.000231204046308994;-0.000184342028200626;1 µA;
0.046539306640625;12.513690968406;3.87939453125E-06;1;60;0.000231204046308994;-0.000184342028200626;1 µA;
0.048980712890625;12.5625189682827;3.9715576171875E-06;1;61;0.000231204046308994;-0.000184342028200626;1 µA;
0.051422119140625;12.6113469681594;4.06158447265625E-06;1;62;0.000231204046308994;-0.000184342028200626;1 µA;
0.053863525390625;12.6601749680361;4.14947509765625E-06;1;63;0.000231204046308994;-0.000184342028200626;1 µA;
0.056304931640625;12.7090029679129;4.24835205078125E-06;1;64;0.000231204046308994;-0.000184342028200626;1 µA;
0.058746337890625;12.7578309677896;4.3218994140625E-06;1;65;0.000231204046308994;-0.000184342028200626;1 µA;
0.061187744140625;12.8066589676663;4.39971923828125E-06;1;66;0.000231204046308994;-0.000184342028200626;1 µA;
0.063629150390625;12.855486967543;4.46685791015625E-06;1;67;0.000231204046308994;-0.000184342028200626;1 µA;
0.066070556640625;12.9043149674197;4.5489501953125E-06;1;68;0.000231204046308994;-0.000184342028200626;1 µA;
0.068511962890625;12.9531429672965;4.62860107421875E-06;1;69;0.000231204046308994;-0.000184342028200626;1 µA;
0.070953369140625;13.0019709671732;4.70550537109375E-06;1;70;0.000231204046308994;-0.000184342028200626;1 µA;
0.073394775390625;13.0507989670499;4.805908203125E-06;1;71;0.000231204046308994;-0.000184342028200626;1 µA;
0.075836181640625;13.0996269669266;4.87640380859375E-06;1;72;0.000231204046308994;-0.000184342028200626;1 µA;
