Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
-0.041351318359375;11.3596799713196;-6.146240234375E-05;1;24;0.00465329125523568;-0.00405569026867548;100 µA;
-0.038909912109375;11.4410599711141;-5.8074951171875E-05;1;25;0.00465329125523568;-0.00405569026867548;100 µA;
-0.036468505859375;11.5224399709086;-5.4779052734375E-05;1;26;0.00465329125523568;-0.00405569026867548;100 µA;
-0.034027099609375;11.6038199707032;-5.1544189453125E-05;1;27;0.00465329125523568;-0.00405569026867548;100 µA;
-0.031585693359375;11.6851999704977;-4.84405517578125E-05;1;28;0.00465329125523568;-0.00405569026867548;100 µA;
-0.029144287109375;11.7665799702922;-4.53704833984375E-05;1;29;0.00465329125523568;-0.00405569026867548;100 µA;
-0.026702880859375;11.8479599700868;-4.237060546875E-05;1;30;0.00465329125523568;-0.00405569026867548;100 µA;
-0.024261474609375;11.9293399698813;-3.94439697265625E-05;1;31;0.00465329125523568;-0.00405569026867548;100 µA;
-0.021820068359375;12.0107199696758;-3.65997314453125E-05;1;32;0.00465329125523568;-0.00405569026867548;100 µA;
-0.019378662109375;12.0920999694704;-3.375244140625E-05;1;33;0.00465329125523568;-0.00405569026867548;10 µA;
-0.016937255859375;12.1734799692649;-3.10302734375E-05;1;34;0.00465329125523568;-0.00405569026867548;10 µA;
-0.014495849609375;12.2548599690595;-2.83782958984375E-05;1;35;0.00465329125523568;-0.00405569026867548;10 µA;
-0.012054443359375;12.336239968854;-2.58056640625E-05;1;36;0.00465329125523568;-0.00405569026867548;10 µA;
-0.009613037109375;12.4176199686485;-2.32696533203125E-05;1;37;0.00465329125523568;-0.00405569026867548;10 µA;
-0.007171630859375;12.4989999684431;-2.07916259765625E-05;1;38;0.00465329125523568;-0.00405569026867548;10 µA;
-0.004730224609375;12.5803799682376;-1.83563232421875E-05;1;39;0.00465329125523568;-0.00405569026867548;10 µA;
-0.002288818359375;12.6617599680321;-1.60064697265625E-05;1;40;0.00465329125523568;-0.00405569026867548;10 µA;
0.000152587890625;12.7431399678267;-1.3653564453125E-05;1;41;0.00465329125523568;-0.00405569026867548;10 µA;
0.002593994140625;12.8245199676212;-1.1395263671875E-05;1;42;0.00465329125523568;-0.00405569026867548;10 µA;
0.005035400390625;12.9058999674157;-9.1552734375E-06;1;43;0.00465329125523568;-0.00405569026867548;10 µA;
0.007476806640625;12.9872799672103;-6.9671630859375E-06;1;44;0.00465329125523568;-0.00405569026867548;10 µA;
0.009918212890625;13.0686599670048;-4.852294921875E-06;1;45;0.00465329125523568;-0.00405569026867548;10 µA;
0.012359619140625;13.1500399667993;-2.755126953125E-06;1;46;0.00465329125523568;-0.00405569026867548;10 µA;
0.014801025390625;13.2314199665939;-6.9488525390625E-07;1;47;0.00465329125523568;-0.00405569026867548;10 µA;
0.017242431640625;13.3127999663884;1.31805419921875E-06;1;48;0.00465329125523568;-0.00405569026867548;10 µA;
0.019683837890625;13.3941799661829;3.30352783203125E-06;1;49;0.00465329125523568;-0.00405569026867548;10 µA;
0.022125244140625;13.4755599659775;5.2545166015625E-06;1;50;0.00465329125523568;-0.00405569026867548;1 µA;
0.024566650390625;13.556939965772;7.14874267578125E-06;1;51;0.00465329125523568;-0.00405569026867548;1 µA;Current overload
0.027008056640625;13.6383199655666;9.0240478515625E-06;1;52;0.00465329125523568;-0.00405569026867548;10 µA;
0.029449462890625;13.7196999653611;1.0870361328125E-05;1;53;0.00465329125523568;-0.00405569026867548;10 µA;
0.031890869140625;13.8010799651556;1.268310546875E-05;1;54;0.00465329125523568;-0.00405569026867548;10 µA;
0.034332275390625;13.8824599649502;1.4471435546875E-05;1;55;0.00465329125523568;-0.00405569026867548;10 µA;
0.036773681640625;13.9638399647447;1.62017822265625E-05;1;56;0.00465329125523568;-0.00405569026867548;10 µA;
0.039215087890625;14.0452199645392;1.7926025390625E-05;1;57;0.00465329125523568;-0.00405569026867548;10 µA;
0.041656494140625;14.1265999643338;1.9622802734375E-05;1;58;0.00465329125523568;-0.00405569026867548;10 µA;
0.044097900390625;14.2079799641283;2.12860107421875E-05;1;59;0.00465329125523568;-0.00405569026867548;10 µA;
0.046539306640625;14.2893599639228;2.2900390625E-05;1;60;0.00465329125523568;-0.00405569026867548;10 µA;
0.048980712890625;14.3707399637174;2.44964599609375E-05;1;61;0.00465329125523568;-0.00405569026867548;10 µA;
0.051422119140625;14.4521199635119;2.6080322265625E-05;1;62;0.00465329125523568;-0.00405569026867548;10 µA;
0.053863525390625;14.5334999633064;2.7655029296875E-05;1;63;0.00465329125523568;-0.00405569026867548;10 µA;
0.056304931640625;14.614879963101;2.91717529296875E-05;1;64;0.00465329125523568;-0.00405569026867548;10 µA;
0.058746337890625;14.6962599628955;3.06884765625E-05;1;65;0.00465329125523568;-0.00405569026867548;10 µA;
0.061187744140625;14.77763996269;3.21502685546875E-05;1;66;0.00465329125523568;-0.00405569026867548;10 µA;
0.063629150390625;14.8590199624846;3.3642578125E-05;1;67;0.00465329125523568;-0.00405569026867548;10 µA;
0.066070556640625;14.9403999622791;3.509521484375E-05;1;68;0.00465329125523568;-0.00405569026867548;10 µA;
0.068511962890625;15.0217799620737;3.64898681640625E-05;1;69;0.00465329125523568;-0.00405569026867548;10 µA;
0.070953369140625;15.1031599618682;3.7890625E-05;1;70;0.00465329125523568;-0.00405569026867548;10 µA;
0.073394775390625;15.1845399616627;3.92852783203125E-05;1;71;0.00465329125523568;-0.00405569026867548;10 µA;
0.075836181640625;15.2659199614573;4.06524658203125E-05;1;72;0.00465329125523568;-0.00405569026867548;10 µA;
0.078277587890625;15.3472999612518;4.1961669921875E-05;1;73;0.00465329125523568;-0.00405569026867548;10 µA;
0.080718994140625;15.4286799610463;4.3304443359375E-05;1;74;0.00465329125523568;-0.00405569026867548;10 µA;
0.083160400390625;15.5100599608409;4.461669921875E-05;1;75;0.00465329125523568;-0.00405569026867548;10 µA;
0.085601806640625;15.5914399606354;4.5892333984375E-05;1;76;0.00465329125523568;-0.00405569026867548;10 µA;
0.088043212890625;15.6728199604299;4.71893310546875E-05;1;77;0.00465329125523568;-0.00405569026867548;10 µA;
0.090484619140625;15.7541999602245;4.84588623046875E-05;1;78;0.00465329125523568;-0.00405569026867548;10 µA;
0.092926025390625;15.835579960019;4.97100830078125E-05;1;79;0.00465329125523568;-0.00405569026867548;10 µA;
0.095367431640625;15.9169599598135;5.09307861328125E-05;1;80;0.00465329125523568;-0.00405569026867548;10 µA;
0.097808837890625;15.9983399596081;5.21484375E-05;1;81;0.00465329125523568;-0.00405569026867548;10 µA;
0.100250244140625;16.0797199594026;5.33538818359375E-05;1;82;0.00465329125523568;-0.00405569026867548;10 µA;
0.102691650390625;16.1610999591971;5.4534912109375E-05;1;83;0.00465329125523568;-0.00405569026867548;10 µA;
0.105133056640625;16.2424799589917;5.57403564453125E-05;1;84;0.00465329125523568;-0.00405569026867548;10 µA;
0.107574462890625;16.3238599587862;5.68878173828125E-05;1;85;0.00465329125523568;-0.00405569026867548;10 µA;
0.110015869140625;16.4052399585808;5.80474853515625E-05;1;86;0.00465329125523568;-0.00405569026867548;10 µA;
0.112457275390625;16.4866199583753;5.9173583984375E-05;1;87;0.00465329125523568;-0.00405569026867548;10 µA;
0.114898681640625;16.5679999581698;6.02996826171875E-05;1;88;0.00465329125523568;-0.00405569026867548;10 µA;
0.117340087890625;16.6493799579644;6.1279296875E-05;1;89;0.00465329125523568;-0.00405569026867548;100 µA;
0.119781494140625;16.7307599577589;6.23779296875E-05;1;90;0.00465329125523568;-0.00405569026867548;100 µA;
0.122222900390625;16.8121399575534;6.3568115234375E-05;1;91;0.00465329125523568;-0.00405569026867548;100 µA;
0.124664306640625;16.893519957348;6.4666748046875E-05;1;92;0.00465329125523568;-0.00405569026867548;100 µA;
0.127105712890625;16.9748999571425;6.5765380859375E-05;1;93;0.00465329125523568;-0.00405569026867548;100 µA;
0.129547119140625;17.056279956937;6.683349609375E-05;1;94;0.00465329125523568;-0.00405569026867548;100 µA;
0.131988525390625;17.1376599567316;6.787109375E-05;1;95;0.00465329125523568;-0.00405569026867548;100 µA;
0.134429931640625;17.2190399565261;6.8939208984375E-05;1;96;0.00465329125523568;-0.00405569026867548;100 µA;
0.136871337890625;17.3004199563206;6.9976806640625E-05;1;97;0.00465329125523568;-0.00405569026867548;100 µA;
0.139312744140625;17.3817999561152;7.1014404296875E-05;1;98;0.00465329125523568;-0.00405569026867548;100 µA;
0.141754150390625;17.4631799559097;7.2052001953125E-05;1;99;0.00465329125523568;-0.00405569026867548;100 µA;
0.144195556640625;17.5445599557042;7.305908203125E-05;1;100;0.00465329125523568;-0.00405569026867548;100 µA;
0.146636962890625;17.6259399554988;7.4066162109375E-05;1;101;0.00465329125523568;-0.00405569026867548;100 µA;
0.149078369140625;17.7073199552933;7.5042724609375E-05;1;102;0.00465329125523568;-0.00405569026867548;100 µA;
0.151519775390625;17.7886999550878;7.60498046875E-05;1;103;0.00465329125523568;-0.00405569026867548;100 µA;
0.153961181640625;17.8700799548824;7.7056884765625E-05;1;104;0.00465329125523568;-0.00405569026867548;100 µA;
0.156402587890625;17.9514599546769;7.7972412109375E-05;1;105;0.00465329125523568;-0.00405569026867548;100 µA;
0.158843994140625;18.0328399544715;7.8948974609375E-05;1;106;0.00465329125523568;-0.00405569026867548;100 µA;
0.161285400390625;18.114219954266;7.989501953125E-05;1;107;0.00465329125523568;-0.00405569026867548;100 µA;
0.163726806640625;18.1955999540605;8.087158203125E-05;1;108;0.00465329125523568;-0.00405569026867548;100 µA;
0.166168212890625;18.2769799538551;8.1817626953125E-05;1;109;0.00465329125523568;-0.00405569026867548;100 µA;
0.168609619140625;18.3583599536496;8.2794189453125E-05;1;110;0.00465329125523568;-0.00405569026867548;100 µA;
0.171051025390625;18.4397399534441;8.3709716796875E-05;1;111;0.00465329125523568;-0.00405569026867548;100 µA;
0.173492431640625;18.5211199532387;8.4625244140625E-05;1;112;0.00465329125523568;-0.00405569026867548;100 µA;
0.175933837890625;18.6024999530332;8.55712890625E-05;1;113;0.00465329125523568;-0.00405569026867548;100 µA;
0.178375244140625;18.6838799528277;8.6456298828125E-05;1;114;0.00465329125523568;-0.00405569026867548;100 µA;
0.180816650390625;18.7652599526223;8.7371826171875E-05;1;115;0.00465329125523568;-0.00405569026867548;100 µA;
0.183258056640625;18.8466399524168;8.8287353515625E-05;1;116;0.00465329125523568;-0.00405569026867548;100 µA;
0.185699462890625;18.9280199522113;8.917236328125E-05;1;117;0.00465329125523568;-0.00405569026867548;100 µA;
0.188140869140625;19.0093999520059;9.0057373046875E-05;1;118;0.00465329125523568;-0.00405569026867548;100 µA;
0.190582275390625;19.0907799518004;9.0972900390625E-05;1;119;0.00465329125523568;-0.00405569026867548;100 µA;
0.193023681640625;19.1721599515949;9.185791015625E-05;1;120;0.00465329125523568;-0.00405569026867548;100 µA;
0.195465087890625;19.2535399513895;9.271240234375E-05;1;121;0.00465329125523568;-0.00405569026867548;100 µA;
0.197906494140625;19.334919951184;9.3597412109375E-05;1;122;0.00465329125523568;-0.00405569026867548;100 µA;
0.200347900390625;19.4162999509786;9.4451904296875E-05;1;123;0.00465329125523568;-0.00405569026867548;100 µA;
0.202789306640625;19.4976799507731;9.5306396484375E-05;1;124;0.00465329125523568;-0.00405569026867548;100 µA;
0.205230712890625;19.5790599505676;9.6221923828125E-05;1;125;0.00465329125523568;-0.00405569026867548;100 µA;
0.207672119140625;19.6604399503622;9.70458984375E-05;1;126;0.00465329125523568;-0.00405569026867548;100 µA;
0.210113525390625;19.7418199501567;9.7930908203125E-05;1;127;0.00465329125523568;-0.00405569026867548;100 µA;
0.212554931640625;19.8231999499512;9.87548828125E-05;1;128;0.00465329125523568;-0.00405569026867548;100 µA;
0.214996337890625;19.9045799497458;9.9609375E-05;1;129;0.00465329125523568;-0.00405569026867548;100 µA;
0.217437744140625;19.9859599495403;0.000100433349609375;1;130;0.00465329125523568;-0.00405569026867548;100 µA;
0.219879150390625;20.0673399493348;0.000101318359375;1;131;0.00465329125523568;-0.00405569026867548;100 µA;
0.222320556640625;20.1487199491294;0.000102142333984375;1;132;0.00465329125523568;-0.00405569026867548;100 µA;
0.224761962890625;20.2300999489239;0.00010296630859375;1;133;0.00465329125523568;-0.00405569026867548;100 µA;
0.227203369140625;20.3114799487184;0.000103790283203125;1;134;0.00465329125523568;-0.00405569026867548;100 µA;
0.229644775390625;20.392859948513;0.000104644775390625;1;135;0.00465329125523568;-0.00405569026867548;100 µA;
0.232086181640625;20.4742399483075;0.000105438232421875;1;136;0.00465329125523568;-0.00405569026867548;100 µA;
0.234527587890625;20.555619948102;0.000106231689453125;1;137;0.00465329125523568;-0.00405569026867548;100 µA;
0.236968994140625;20.6369999478966;0.0001070556640625;1;138;0.00465329125523568;-0.00405569026867548;100 µA;
0.239410400390625;20.7183799476911;0.000107879638671875;1;139;0.00465329125523568;-0.00405569026867548;100 µA;
0.241851806640625;20.7997599474857;0.00010870361328125;1;140;0.00465329125523568;-0.00405569026867548;100 µA;
0.244293212890625;20.8811399472802;0.0001094970703125;1;141;0.00465329125523568;-0.00405569026867548;100 µA;
0.246734619140625;20.9625199470747;0.00011029052734375;1;142;0.00465329125523568;-0.00405569026867548;100 µA;
0.249176025390625;21.0438999468693;0.000111083984375;1;143;0.00465329125523568;-0.00405569026867548;100 µA;
0.251617431640625;21.1252799466638;0.00011187744140625;1;144;0.00465329125523568;-0.00405569026867548;100 µA;
0.254058837890625;21.2066599464583;0.000112640380859375;1;145;0.00465329125523568;-0.00405569026867548;100 µA;
0.256500244140625;21.2880399462529;0.000113433837890625;1;146;0.00465329125523568;-0.00405569026867548;100 µA;
0.258941650390625;21.3694199460474;0.00011419677734375;1;147;0.00465329125523568;-0.00405569026867548;100 µA;
0.261383056640625;21.4507999458419;0.000114990234375;1;148;0.00465329125523568;-0.00405569026867548;100 µA;
0.263824462890625;21.5321799456365;0.00011578369140625;1;149;0.00465329125523568;-0.00405569026867548;100 µA;
0.266265869140625;21.613559945431;0.000116546630859375;1;150;0.00465329125523568;-0.00405569026867548;100 µA;
0.268707275390625;21.6949399452255;0.0001173095703125;1;151;0.00465329125523568;-0.00405569026867548;100 µA;
0.271148681640625;21.7763199450201;0.000118072509765625;1;152;0.00465329125523568;-0.00405569026867548;100 µA;
0.273590087890625;21.8576999448146;0.00011883544921875;1;153;0.00465329125523568;-0.00405569026867548;100 µA;
0.276031494140625;21.9390799446091;0.00011962890625;1;154;0.00465329125523568;-0.00405569026867548;100 µA;
0.278472900390625;22.0204599444037;0.000120361328125;1;155;0.00465329125523568;-0.00405569026867548;100 µA;
0.280914306640625;22.1018399441982;0.000121124267578125;1;156;0.00465329125523568;-0.00405569026867548;100 µA;
0.283355712890625;22.1832199439928;0.000121856689453125;1;157;0.00465329125523568;-0.00405569026867548;100 µA;
0.285797119140625;22.2645999437873;0.000122650146484375;1;158;0.00465329125523568;-0.00405569026867548;100 µA;
0.288238525390625;22.3459799435818;0.0001234130859375;1;159;0.00465329125523568;-0.00405569026867548;100 µA;
0.290679931640625;22.4273599433764;0.000124176025390625;1;160;0.00465329125523568;-0.00405569026867548;100 µA;
0.293121337890625;22.5087399431709;0.000124908447265625;1;161;0.00465329125523568;-0.00405569026867548;100 µA;
0.295562744140625;22.5901199429654;0.000125701904296875;1;162;0.00465329125523568;-0.00405569026867548;100 µA;
0.298004150390625;22.67149994276;0.000126434326171875;1;163;0.00465329125523568;-0.00405569026867548;100 µA;
0.300445556640625;22.7528799425545;0.000127197265625;1;164;0.00465329125523568;-0.00405569026867548;100 µA;
0.302886962890625;22.834259942349;0.000127960205078125;1;165;0.00465329125523568;-0.00405569026867548;100 µA;
0.305328369140625;22.9156399421436;0.000128692626953125;1;166;0.00465329125523568;-0.00405569026867548;100 µA;
0.307769775390625;22.9970199419381;0.00012945556640625;1;167;0.00465329125523568;-0.00405569026867548;100 µA;
0.310211181640625;23.0783999417326;0.000130218505859375;1;168;0.00465329125523568;-0.00405569026867548;100 µA;
0.312652587890625;23.1597799415272;0.000131011962890625;1;169;0.00465329125523568;-0.00405569026867548;100 µA;
0.315093994140625;23.2411599413217;0.000131805419921875;1;170;0.00465329125523568;-0.00405569026867548;100 µA;
0.317535400390625;23.3225399411162;0.000132537841796875;1;171;0.00465329125523568;-0.00405569026867548;100 µA;
0.319976806640625;23.4039199409108;0.00013330078125;1;172;0.00465329125523568;-0.00405569026867548;100 µA;
0.322418212890625;23.4852999407053;0.00013409423828125;1;173;0.00465329125523568;-0.00405569026867548;100 µA;
0.324859619140625;23.5666799404999;0.0001348876953125;1;174;0.00465329125523568;-0.00405569026867548;100 µA;
0.327301025390625;23.6480599402944;0.000135650634765625;1;175;0.00465329125523568;-0.00405569026867548;100 µA;
0.329742431640625;23.7294399400889;0.000136444091796875;1;176;0.00465329125523568;-0.00405569026867548;100 µA;
0.332183837890625;23.8108199398835;0.00013720703125;1;177;0.00465329125523568;-0.00405569026867548;100 µA;
0.334625244140625;23.892199939678;0.00013800048828125;1;178;0.00465329125523568;-0.00405569026867548;100 µA;
0.337066650390625;23.9735799394725;0.0001387939453125;1;179;0.00465329125523568;-0.00405569026867548;100 µA;
0.339508056640625;24.0549599392671;0.000139556884765625;1;180;0.00465329125523568;-0.00405569026867548;100 µA;
0.341949462890625;24.1363399390616;0.00014031982421875;1;181;0.00465329125523568;-0.00405569026867548;100 µA;
0.344390869140625;24.2177199388561;0.000141082763671875;1;182;0.00465329125523568;-0.00405569026867548;100 µA;
0.346832275390625;24.2990999386507;0.000141876220703125;1;183;0.00465329125523568;-0.00405569026867548;100 µA;
0.349273681640625;24.3804799384452;0.000142669677734375;1;184;0.00465329125523568;-0.00405569026867548;100 µA;
0.351715087890625;24.4618599382397;0.0001434326171875;1;185;0.00465329125523568;-0.00405569026867548;100 µA;
0.354156494140625;24.5432399380343;0.000144256591796875;1;186;0.00465329125523568;-0.00405569026867548;100 µA;
0.356597900390625;24.6246199378288;0.000145050048828125;1;187;0.00465329125523568;-0.00405569026867548;100 µA;
0.359039306640625;24.7059999376233;0.00014581298828125;1;188;0.00465329125523568;-0.00405569026867548;100 µA;
0.361480712890625;24.7873799374179;0.000146636962890625;1;189;0.00465329125523568;-0.00405569026867548;100 µA;
0.363922119140625;24.8687599372124;0.00014739990234375;1;190;0.00465329125523568;-0.00405569026867548;100 µA;
0.366363525390625;24.950139937007;0.000148162841796875;1;191;0.00465329125523568;-0.00405569026867548;100 µA;
0.368804931640625;25.0315199368015;0.000148956298828125;1;192;0.00465329125523568;-0.00405569026867548;100 µA;
0.371246337890625;25.112899936596;0.0001497802734375;1;193;0.00465329125523568;-0.00405569026867548;100 µA;
0.373687744140625;25.1942799363906;0.00015057373046875;1;194;0.00465329125523568;-0.00405569026867548;100 µA;
0.376129150390625;25.2756599361851;0.0001513671875;1;195;0.00465329125523568;-0.00405569026867548;100 µA;
0.378570556640625;25.3570399359796;0.00015216064453125;1;196;0.00465329125523568;-0.00405569026867548;100 µA;
0.381011962890625;25.4384199357742;0.000152923583984375;1;197;0.00465329125523568;-0.00405569026867548;100 µA;
0.383453369140625;25.5197999355687;0.00015374755859375;1;198;0.00465329125523568;-0.00405569026867548;100 µA;
0.385894775390625;25.6011799353632;0.000154541015625;1;199;0.00465329125523568;-0.00405569026867548;100 µA;
0.388336181640625;25.6825599351578;0.000155303955078125;1;200;0.00465329125523568;-0.00405569026867548;100 µA;
0.390777587890625;25.7639399349523;0.0001561279296875;1;201;0.00465329125523568;-0.00405569026867548;100 µA;
0.393218994140625;25.8453199347468;0.0001568603515625;1;202;0.00465329125523568;-0.00405569026867548;100 µA;
0.395660400390625;25.9266999345414;0.000157623291015625;1;203;0.00465329125523568;-0.00405569026867548;100 µA;
0.398101806640625;26.0080799343359;0.00015838623046875;1;204;0.00465329125523568;-0.00405569026867548;100 µA;
0.400543212890625;26.0894599341304;0.000159149169921875;1;205;0.00465329125523568;-0.00405569026867548;100 µA;
0.402984619140625;26.170839933925;0.000159912109375;1;206;0.00465329125523568;-0.00405569026867548;100 µA;
0.405426025390625;26.2522199337195;0.000160614013671875;1;207;0.00465329125523568;-0.00405569026867548;100 µA;
0.407867431640625;26.3335999335141;0.000161346435546875;1;208;0.00465329125523568;-0.00405569026867548;100 µA;
0.410308837890625;26.4149799333086;0.000162109375;1;209;0.00465329125523568;-0.00405569026867548;100 µA;
0.412750244140625;26.4963599331031;0.00016278076171875;1;210;0.00465329125523568;-0.00405569026867548;100 µA;
0.415191650390625;26.5777399328977;0.000163482666015625;1;211;0.00465329125523568;-0.00405569026867548;100 µA;
0.417633056640625;26.6591199326922;0.000164215087890625;1;212;0.00465329125523568;-0.00405569026867548;100 µA;
0.420074462890625;26.7404999324867;0.000164886474609375;1;213;0.00465329125523568;-0.00405569026867548;100 µA;
0.422515869140625;26.8218799322813;0.000165557861328125;1;214;0.00465329125523568;-0.00405569026867548;100 µA;
0.424957275390625;26.9032599320758;0.000166229248046875;1;215;0.00465329125523568;-0.00405569026867548;100 µA;
0.427398681640625;26.9846399318703;0.000166900634765625;1;216;0.00465329125523568;-0.00405569026867548;100 µA;
0.429840087890625;27.0660199316649;0.000167510986328125;1;217;0.00465329125523568;-0.00405569026867548;100 µA;
0.432281494140625;27.1473999314594;0.00016815185546875;1;218;0.00465329125523568;-0.00405569026867548;100 µA;
0.434722900390625;27.2287799312539;0.000168731689453125;1;219;0.00465329125523568;-0.00405569026867548;100 µA;
0.437164306640625;27.3101599310485;0.00016937255859375;1;220;0.00465329125523568;-0.00405569026867548;100 µA;
0.439605712890625;27.391539930843;0.00016998291015625;1;221;0.00465329125523568;-0.00405569026867548;100 µA;
0.442047119140625;27.4729199306375;0.000170562744140625;1;222;0.00465329125523568;-0.00405569026867548;100 µA;
0.444488525390625;27.5542999304321;0.000171112060546875;1;223;0.00465329125523568;-0.00405569026867548;100 µA;
0.446929931640625;27.6356799302266;0.000171661376953125;1;224;0.00465329125523568;-0.00405569026867548;100 µA;
0.449371337890625;27.7170599300212;0.000172210693359375;1;225;0.00465329125523568;-0.00405569026867548;100 µA;
0.451812744140625;27.7984399298157;0.000172698974609375;1;226;0.00465329125523568;-0.00405569026867548;100 µA;
0.454254150390625;27.8798199296102;0.000173187255859375;1;227;0.00465329125523568;-0.00405569026867548;100 µA;
0.456695556640625;27.9611999294048;0.000173675537109375;1;228;0.00465329125523568;-0.00405569026867548;100 µA;
0.459136962890625;28.0425799291993;0.000174163818359375;1;229;0.00465329125523568;-0.00405569026867548;100 µA;
0.461578369140625;28.1239599289938;0.000174560546875;1;230;0.00465329125523568;-0.00405569026867548;100 µA;
0.464019775390625;28.2053399287884;0.000175018310546875;1;231;0.00465329125523568;-0.00405569026867548;100 µA;
0.466461181640625;28.2867199285829;0.000175445556640625;1;232;0.00465329125523568;-0.00405569026867548;100 µA;
0.468902587890625;28.3680999283774;0.00017584228515625;1;233;0.00465329125523568;-0.00405569026867548;100 µA;
0.471343994140625;28.449479928172;0.00017626953125;1;234;0.00465329125523568;-0.00405569026867548;100 µA;
0.473785400390625;28.5308599279665;0.0001766357421875;1;235;0.00465329125523568;-0.00405569026867548;100 µA;
0.476226806640625;28.612239927761;0.00017694091796875;1;236;0.00465329125523568;-0.00405569026867548;100 µA;
0.478668212890625;28.6936199275556;0.00017730712890625;1;237;0.00465329125523568;-0.00405569026867548;100 µA;
0.481109619140625;28.7749999273501;0.0001776123046875;1;238;0.00465329125523568;-0.00405569026867548;100 µA;
0.483551025390625;28.8563799271446;0.000177978515625;1;239;0.00465329125523568;-0.00405569026867548;100 µA;
0.485992431640625;28.9377599269392;0.00017828369140625;1;240;0.00465329125523568;-0.00405569026867548;100 µA;
0.488433837890625;29.0191399267337;0.000178558349609375;1;241;0.00465329125523568;-0.00405569026867548;100 µA;
0.490875244140625;29.1005199265282;0.000178802490234375;1;242;0.00465329125523568;-0.00405569026867548;100 µA;
0.493316650390625;29.1818999263228;0.0001790771484375;1;243;0.00465329125523568;-0.00405569026867548;100 µA;
0.495758056640625;29.2632799261173;0.00017926025390625;1;244;0.00465329125523568;-0.00405569026867548;100 µA;
0.498199462890625;29.3446599259119;0.000179534912109375;1;245;0.00465329125523568;-0.00405569026867548;100 µA;
0.500640869140625;29.4260399257064;0.0001796875;1;246;0.00465329125523568;-0.00405569026867548;100 µA;
0.503082275390625;29.5074199255009;0.000179931640625;1;247;0.00465329125523568;-0.00405569026867548;100 µA;
0.505523681640625;29.5887999252955;0.000180145263671875;1;248;0.00465329125523568;-0.00405569026867548;100 µA;
0.507965087890625;29.67017992509;0.0001802978515625;1;249;0.00465329125523568;-0.00405569026867548;100 µA;
0.510406494140625;29.7515599248845;0.000180389404296875;1;250;0.00465329125523568;-0.00405569026867548;100 µA;
0.512847900390625;29.8329399246791;0.000180572509765625;1;251;0.00465329125523568;-0.00405569026867548;100 µA;
0.515289306640625;29.9143199244736;0.000180694580078125;1;252;0.00465329125523568;-0.00405569026867548;100 µA;
0.517730712890625;29.9956999242681;0.000180816650390625;1;253;0.00465329125523568;-0.00405569026867548;100 µA;
