Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.473785400390625;575.969094545818;-3.75E-05;3;2105;0.00497668161988258;-0.00503374122083187;10 µA
0.471343994140625;576.213235545201;-3.78692626953125E-05;3;2106;0.00497668161988258;-0.00503374122083187;10 µA
0.468902587890625;576.457376544585;-3.8214111328125E-05;3;2107;0.00497668161988258;-0.00503374122083187;10 µA
0.466461181640625;576.701517543969;-3.8543701171875E-05;3;2108;0.00497668161988258;-0.00503374122083187;10 µA
0.464019775390625;576.945658543352;-3.89007568359375E-05;3;2109;0.00497668161988258;-0.00503374122083187;10 µA
0.461578369140625;577.189799542736;-3.92730712890625E-05;3;2110;0.00497668161988258;-0.00503374122083187;10 µA
0.459136962890625;577.433940542119;-3.9642333984375E-05;3;2111;0.00497668161988258;-0.00503374122083187;10 µA
0.456695556640625;577.678081541503;-4.0020751953125E-05;3;2112;0.00497668161988258;-0.00503374122083187;10 µA
0.454254150390625;577.922222540887;-4.03961181640625E-05;3;2113;0.00497668161988258;-0.00503374122083187;10 µA
0.451812744140625;578.16636354027;-4.07989501953125E-05;3;2114;0.00497668161988258;-0.00503374122083187;10 µA
0.449371337890625;578.410504539654;-4.11865234375E-05;3;2115;0.00497668161988258;-0.00503374122083187;10 µA
0.446929931640625;578.654645539037;-4.15863037109375E-05;3;2116;0.00497668161988258;-0.00503374122083187;10 µA
0.444488525390625;578.898786538421;-4.19769287109375E-05;3;2117;0.00497668161988258;-0.00503374122083187;10 µA
0.442047119140625;579.142927537805;-4.23919677734375E-05;3;2118;0.00497668161988258;-0.00503374122083187;10 µA
0.439605712890625;579.387068537188;-4.281005859375E-05;3;2119;0.00497668161988258;-0.00503374122083187;10 µA
0.437164306640625;579.631209536572;-4.322509765625E-05;3;2120;0.00497668161988258;-0.00503374122083187;10 µA
0.434722900390625;579.875350535955;-4.366455078125E-05;3;2121;0.00497668161988258;-0.00503374122083187;10 µA
0.432281494140625;580.119491535339;-4.410400390625E-05;3;2122;0.00497668161988258;-0.00503374122083187;10 µA
0.429840087890625;580.363632534723;-4.4525146484375E-05;3;2123;0.00497668161988258;-0.00503374122083187;10 µA
0.427398681640625;580.607773534106;-4.49554443359375E-05;3;2124;0.00497668161988258;-0.00503374122083187;10 µA
0.424957275390625;580.85191453349;-4.5428466796875E-05;3;2125;0.00497668161988258;-0.00503374122083187;10 µA
0.422515869140625;581.096055532873;-4.588623046875E-05;3;2126;0.00497668161988258;-0.00503374122083187;10 µA
