Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
0.127105712890625;62.4137638424204;4.4195556640625E-05;1;873;0.00413117380812764;-0.0035392028093338;10 µA;
0.129547119140625;62.4747988422663;4.57122802734375E-05;1;874;0.00413117380812764;-0.0035392028093338;10 µA;
0.131988525390625;62.5358338421122;4.722900390625E-05;1;875;0.00413117380812764;-0.0035392028093338;10 µA;
0.134429931640625;62.5968688419581;4.8724365234375E-05;1;876;0.00413117380812764;-0.0035392028093338;10 µA;
0.136871337890625;62.657903841804;5.023193359375E-05;1;877;0.00413117380812764;-0.0035392028093338;10 µA;
0.139312744140625;62.7189388416499;5.16998291015625E-05;1;878;0.00413117380812764;-0.0035392028093338;10 µA;
0.141754150390625;62.7799738414958;5.31646728515625E-05;1;879;0.00413117380812764;-0.0035392028093338;10 µA;
0.144195556640625;62.8410088413417;5.4620361328125E-05;1;880;0.00413117380812764;-0.0035392028093338;10 µA;
0.146636962890625;62.9020438411876;5.60455322265625E-05;1;881;0.00413117380812764;-0.0035392028093338;10 µA;
0.149078369140625;62.9630788410335;5.7476806640625E-05;1;882;0.00413117380812764;-0.0035392028093338;10 µA;
0.151519775390625;63.0241138408794;5.8917236328125E-05;1;883;0.00413117380812764;-0.0035392028093338;10 µA;
0.153961181640625;63.0851488407253;6.03240966796875E-05;1;884;0.00413117380812764;-0.0035392028093338;10 µA;
0.156402587890625;63.1461838405712;6.158447265625E-05;1;885;0.00413117380812764;-0.0035392028093338;100 µA;
0.158843994140625;63.2072188404171;6.298828125E-05;1;886;0.00413117380812764;-0.0035392028093338;100 µA;
0.161285400390625;63.268253840263;6.4361572265625E-05;1;887;0.00413117380812764;-0.0035392028093338;100 µA;
0.163726806640625;63.3292888401089;6.573486328125E-05;1;888;0.00413117380812764;-0.0035392028093338;100 µA;
0.166168212890625;63.3903238399548;6.7108154296875E-05;1;889;0.00413117380812764;-0.0035392028093338;100 µA;
0.168609619140625;63.4513588398007;6.8450927734375E-05;1;890;0.00413117380812764;-0.0035392028093338;100 µA;
0.171051025390625;63.5123938396466;6.982421875E-05;1;891;0.00413117380812764;-0.0035392028093338;100 µA;
0.173492431640625;63.5734288394925;7.11669921875E-05;1;892;0.00413117380812764;-0.0035392028093338;100 µA;
0.175933837890625;63.6344638393384;7.2509765625E-05;1;893;0.00413117380812764;-0.0035392028093338;100 µA;
0.178375244140625;63.6954988391843;7.3822021484375E-05;1;894;0.00413117380812764;-0.0035392028093338;100 µA;
0.180816650390625;63.7565338390302;7.513427734375E-05;1;895;0.00413117380812764;-0.0035392028093338;100 µA;
0.183258056640625;63.8175688388761;7.6446533203125E-05;1;896;0.00413117380812764;-0.0035392028093338;100 µA;
0.185699462890625;63.878603838722;7.77587890625E-05;1;897;0.00413117380812764;-0.0035392028093338;100 µA;
0.188140869140625;63.9396388385679;7.9071044921875E-05;1;898;0.00413117380812764;-0.0035392028093338;100 µA;
0.190582275390625;64.0006738384138;8.0352783203125E-05;1;899;0.00413117380812764;-0.0035392028093338;100 µA;
0.193023681640625;64.0617088382597;8.1634521484375E-05;1;900;0.00413117380812764;-0.0035392028093338;100 µA;
0.195465087890625;64.1227438381056;8.28857421875E-05;1;901;0.00413117380812764;-0.0035392028093338;100 µA;
0.197906494140625;64.1837788379515;8.4136962890625E-05;1;902;0.00413117380812764;-0.0035392028093338;100 µA;
0.200347900390625;64.2448138377974;8.544921875E-05;1;903;0.00413117380812764;-0.0035392028093338;100 µA;
