Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
-0.097503662109375;10.9844829722668;-7.56835937500006E-06;1;1;0.000200975969433785;-0.000223339274525643;10 mA
-0.095062255859375;11.2286239716504;-5.92041015625003E-06;1;2;0.000200975969433785;-0.000223339274525643;10 mA
-0.092620849609375;11.4727649710341;-4.8828125E-06;1;3;0.000200975969433785;-0.000223339274525643;10 mA
-0.090179443359375;11.7169059704177;-4.08935546875003E-06;1;4;0.000200975969433785;-0.000223339274525643;10 mA
-0.087738037109375;11.9610469698013;-5.810546875E-06;1;5;0.000200975969433785;-0.000223339274525643;1 mA
-0.085296630859375;12.2051879691849;-5.37719726562499E-06;1;6;0.000200975969433785;-0.000223339274525643;1 mA
-0.082855224609375;12.4493289685685;-4.986572265625E-06;1;7;0.000200975969433785;-0.000223339274525643;1 mA
-0.080413818359375;12.6934699679521;-4.67834472656251E-06;1;8;0.000200975969433785;-0.000223339274525643;1 mA
-0.077972412109375;12.9376109673357;-4.40063476562499E-06;1;9;0.000200975969433785;-0.000223339274525643;1 mA
-0.075531005859375;13.1817519667193;-4.1473388671875E-06;1;10;0.000200975969433785;-0.000223339274525643;100 µA
-0.073089599609375;13.4258929661029;-3.936767578125E-06;1;11;0.000200975969433785;-0.000223339274525643;100 µA
-0.070648193359375;13.6700339654865;-3.74755859375E-06;1;12;0.000200975969433785;-0.000223339274525643;100 µA
-0.068206787109375;13.9141749648701;-3.5491943359375E-06;1;13;0.000200975969433785;-0.000223339274525643;100 µA
-0.065765380859375;14.1583159642537;-3.3905029296875E-06;1;14;0.000200975969433785;-0.000223339274525643;100 µA
-0.063323974609375;14.4024569636373;-3.143310546875E-06;1;15;0.000200975969433785;-0.000223339274525643;10 µA
-0.060882568359375;14.6465979630209;-2.9949951171875E-06;1;16;0.000200975969433785;-0.000223339274525643;10 µA
-0.058441162109375;14.8907389624045;-2.8607177734375E-06;1;17;0.000200975969433785;-0.000223339274525643;10 µA
-0.055999755859375;15.1348799617881;-2.738037109375E-06;1;18;0.000200975969433785;-0.000223339274525643;10 µA
-0.053558349609375;15.3790209611717;-2.61688232421875E-06;1;19;0.000200975969433785;-0.000223339274525643;10 µA
-0.051116943359375;15.6231619605553;-2.5030517578125E-06;1;20;0.000200975969433785;-0.000223339274525643;1 µA
-0.048675537109375;15.8673029599389;-2.40966796875E-06;1;21;0.000200975969433785;-0.000223339274525643;1 µA
-0.046234130859375;16.1114439593225;-2.2967529296875E-06;1;22;0.000200975969433785;-0.000223339274525643;1 µA
-0.043792724609375;16.3555849587061;-2.198486328125E-06;1;23;0.000200975969433785;-0.000223339274525643;1 µA
-0.041351318359375;16.5997259580897;-2.11090087890625E-06;1;24;0.000200975969433785;-0.000223339274525643;1 µA
-0.038909912109375;16.8438669574733;-2.0269775390625E-06;1;25;0.000200975969433785;-0.000223339274525643;1 µA
-0.036468505859375;17.0880079568569;-1.9482421875E-06;1;26;0.000200975969433785;-0.000223339274525643;1 µA
-0.034027099609375;17.3321489562405;-1.85302734375E-06;1;27;0.000200975969433785;-0.000223339274525643;1 µA
